x, y
1.142054196861857877e-02,-1.584357479372736771e-02
1.076430814225301687e-02,-1.539612013820307324e-02
1.012707470500109549e-02,-1.494497393727068496e-02
9.508873051724736625e-03,-1.449014139123793246e-02
8.909733854476929726e-03,-1.403162771578208949e-02
8.329687059738591359e-03,-1.356943813872945465e-02
7.768761885714070559e-03,-1.310357789693545640e-02
7.226986819685775332e-03,-1.263405223326681884e-02
6.704389615429688816e-03,-1.216086639368821852e-02
6.200997290692004081e-03,-1.168402562445456858e-02
5.716836124728385919e-03,-1.120353516941106908e-02
5.251931655907090407e-03,-1.071940026740301165e-02
4.806308679375727137e-03,-1.023162614979579443e-02
4.379991244793859408e-03,-9.740218038108004739e-03
3.973002654131549058e-03,-9.245181141758228305e-03
3.585365459534613133e-03,-8.746520655926957530e-03
3.217101461258049973e-03,-8.244241759535701070e-03
2.868231705667466901e-03,-7.738349613343431001e-03
2.538776483309886436e-03,-7.228849358162387634e-03
2.228755327054407660e-03,-6.715746113194153571e-03
1.938187010303244872e-03,-6.199044974486812333e-03
1.667089545273936317e-03,-5.678751013514552436e-03
1.415480181353052577e-03,-5.154869275880179236e-03
1.183375403522031076e-03,-4.627404780141490363e-03
9.707909308558928217e-04,-4.096362516762958907e-03
7.777417150947766667e-04,-3.561747447192367862e-03
6.042419392889477724e-04,-3.023564503063464002e-03
4.503050165173539646e-04,-2.481818585524091236e-03
3.159435886814185063e-04,-1.936514564695078532e-03
2.011695253716419269e-04,-1.387657279251193389e-03
1.059939228099435855e-04,-8.352515361329973347e-04
3.042710286666142563e-05,-2.793021103860455091e-04
-2.548242031258588438e-05,2.797965771133352183e-04
-6.149207322090323121e-05,8.397015973159878931e-04
-7.755490648997967430e-05,1.400017786103484752e-03
-7.366372774203125808e-05,1.960738882068328599e-03
-4.981213483903798285e-05,2.521857849032655557e-03
-5.994516680225836242e-06,3.083366876575669834e-03
5.779394598741068641e-05,3.645257380810527914e-03
1.415572797462392486e-04,4.207520005414320217e-03
2.452987176720423132e-04,4.770144622901861635e-03
3.690206984861155864e-04,5.333120336152212190e-03
5.127248656953245541e-04,5.896435480182335952e-03
6.764120667205264980e-04,6.460077624168340978e-03
8.600823520135715810e-04,7.024033573712975403e-03
1.063734974163592015e-03,7.588289373359658960e-03
1.287368386992894216e-03,8.152830309351334279e-03
1.530980244642858199e-03,8.717640912632922817e-03
1.794567400650508380e-03,9.282704962096712323e-03
2.078125907016207044e-03,9.848005488069033059e-03
2.381651013263117421e-03,1.041352477603708221e-02
2.705137165489234115e-03,1.097924437061477063e-02
3.048578005412142227e-03,1.154514507974508004e-02
3.411966369407892948e-03,1.211120697913863758e-02
3.795294287544223079e-03,1.267740941694587078e-02
4.198552982608900856e-03,1.324373101866106912e-02
4.621732869134621835e-03,1.381014969225734246e-02
5.064823552420216757e-03,1.437664263354901557e-02
5.527813827549950786e-03,1.494318633178073549e-02
6.010691678411596295e-03,1.550975657544078658e-02
6.513444276713770131e-03,1.607632845829596105e-02
7.036057981004126965e-03,1.664287638564636990e-02
7.578518335688814653e-03,1.720937408079726422e-02
8.140810070054684336e-03,1.777579459174588594e-02
8.722917097294866778e-03,1.834211029808039198e-02
9.324822513539237148e-03,1.890829291808867121e-02
9.946508596890243567e-03,1.947431351607389546e-02
1.058795680646605099e-02,2.004014250987471574e-02
1.124914778145112530e-02,2.060574967858635337e-02
1.193006134015633588e-02,2.117110417048066739e-02
1.263067647908934325e-02,2.173617451112160037e-02
1.335097137203624176e-02,2.230092861167298421e-02
1.409092336915602692e-02,2.286533377739586106e-02
1.485050899608945582e-02,2.342935671633220376e-02
1.562970395308244803e-02,2.399296354817120197e-02
1.642848311412651099e-02,2.455611981329554327e-02
1.724682052611678507e-02,2.511879048200383116e-02
1.808468940802919131e-02,2.568093996390588898e-02
1.894206215011815658e-02,2.624253211748753256e-02
1.981891031313581797e-02,2.680353025984097415e-02
2.071520462757468761e-02,2.736389717655763471e-02
2.163091499293437123e-02,2.792359513177927743e-02
2.256601047701468910e-02,2.848258587840436437e-02
2.352045931523541467e-02,2.904083066844506331e-02
2.449422890998501079e-02,2.959829026353185538e-02
2.548728582999915809e-02,3.015492494556128861e-02
2.649959580977071655e-02,3.071069452748346681e-02
2.753112374899246984e-02,3.126555836422481582e-02
2.858183371203418255e-02,3.181947536374280655e-02
2.965168892745486534e-02,3.237240399820760783e-02
3.074065178755242683e-02,3.292430231530772688e-02
3.184868384795160046e-02,3.347512794967465871e-02
3.297574582723161729e-02,3.402483813442284261e-02
